movieId,title,genres,tmdb_id,budget,revenue,runtime,release_date,original_language,director,top_cast,production_companies,production_countries,keywords
4736,Summer Catch (2001),Comedy|Drama|Romance,26602.0,34000000.0,19693891.0,104.0,2001-08-22,en,Michael Tollin,Freddie Prinze Jr.|Jessica Biel|Fred Ward,Tollin/Robbins Productions|Warner Bros. Pictures,United States of America,beach|sports|baseball|bikini|romance|flashback|love|summer|cape cod
4737,"American Rhapsody, An (2001)",Drama,37920.0,,970676.0,106.0,2001-06-22,en,Éva Gárdos,Scarlett Johansson|Nastassja Kinski|Tony Goldwyn,Fireworks Pictures|Seven Arts Pictures,Canada|United States of America,"budapest, hungary|journey in the past|biography|family|woman director|personal|drama"
4738,Happy Accidents (2000),Romance|Sci-Fi,22230.0,,688510.0,110.0,2000-01-25,en,Brad Anderson,Marisa Tomei|Vincent D'Onofrio|Holland Taylor,IFC Productions|Accidental Productions,United States of America,future|time travel|time loop|time paradox|independent film
4739,Lisa Picard is Famous (a.k.a. Famous) (2000),Comedy|Drama,206412.0,,112521.0,90.0,2000-05-14,en,Griffin Dunne,Laura Kirk|Nat DeWolf|Griffin Dunne,GreeneStreet Films|Longfellow Pictures|Sidney Kimmel Entertainment,,new york city|found footage
4740,Maybe Baby (2000),Comedy|Romance,13966.0,,,104.0,2000-06-02,en,Ben Elton,Hugh Laurie|Joely Richardson|Adrian Lester,BBC Film|Pandora Cinema,United Kingdom,pregnancy|childlessness
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,742.0,,,106.0,2000-08-25,sv,Lukas Moodysson,Lisa Lindgren|Michael Nyqvist|Emma Samuelsson,Memfis Film|Zentropa Entertainments|Film i Väst|SVT|Keyfilms Roma|Nordisk Film & TV Fond,Denmark|Italy|Norway|Sweden,hippie|1970s|roommates|socialism|sweden|commune|feminism|pacifism|ideology|utopia|single|loneliness|alcoholic|alcoholic father|young love|lesbian
4742,Punks (2000),Comedy,248757.0,,,105.0,2000-01-25,en,Patrik-Ian Polk,Seth Gilliam|King Mustafa Obafemi|Renoly Santiago,Tall Skinny Black Boy Productions,United States of America,lgbt|black lgbt|gay theme
4743,Tortilla Soup (2001),Comedy|Romance,15104.0,,4634077.0,103.0,2001-08-24,en,María Ripoll,Jacqueline Obradors|Tamara Mello|Judy Herrera,Samuel Goldwyn Films|Starz! Encore Entertainment,United States of America,woman director|father daughter relationship
4744,Jeepers Creepers (2001),Horror,8922.0,10000000.0,59217789.0,90.0,2001-07-01,en,Victor Salva,Gina Philips|Justin Long|Jonathan Breck,American Zoetrope|Cinerenta,United States of America|Germany,monster|brother|mass murder|sister|aftercreditsstinger|cross country trip|rural|horrified
4745,O (2001),Drama,11065.0,,16017403.0,95.0,2001-08-31,en,Tim Blake Nelson,Mekhi Phifer|Martin Sheen|Josh Hartnett,Dimension Films|FilmEngine|Chickie The Cop Production|Daniel Fried Productions|Rhulen Entertainment|Miramax|Lionsgate,United States of America,high school|jealousy|manipulation|girlfriend|basketball|high school sports|friends|drugs|xenophobia|basketball player|preparatory school|basketball coach|father son relationship
4746,Waking Up in Reno (2002),Comedy|Romance,21118.0,,261603.0,91.0,2002-12-13,en,Jordan Brady,Natasha Richardson|Charlize Theron|Billy Bob Thornton,Miramax,United States of America,"reno, nevada"
4747,Speedway Junky (1999),Drama,46727.0,1000000.0,,104.0,1999-02-11,en,Nickolas Perry,Jesse Bradford|Jordan Brower|Jonathan Taylor Thomas,"Powers That Be Pictures|Magic Entertainment, Inc.|Golan-Globus Productions|Miracle Entertainment",United States of America,melancholy|growing up|scam|male prostitution|gay theme|hopeful
4748,3 Ninjas (1992),Action|Children|Comedy,16314.0,6500000.0,29000301.0,96.0,1992-08-07,en,Jon Turteltaub,Victor Wong|Michael Treanor|Max Elliott Slade,Touchstone Pictures,United States of America,rescue|martial arts|hero|sibling relationship|rivalry|family|escapade|save the day|young heroes|teachers and students|eccentric family|vigilantism|heroic mission|power relations|laxative
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,18885.0,20000000.0,11798854.0,93.0,1994-02-25,en,Charles T. Kanganis,Victor Wong|Max Elliott Slade|Sean Fox,TriStar Pictures|Sheen Productions|Leeds/Ben-Ami Productions,Japan|United States of America,underdog|friendship|martial arts|hero|sibling relationship|treasure hunt|rivalry|friends|revenge|escapade|young heroes|vigilantism|heroic mission|buddies|master villain|master warrior|contests and competitions
4750,3 Ninjas Knuckle Up (1995),Action|Children,40508.0,,413479.0,85.0,1995-04-07,en,Shin Sang-ok,Victor Wong|Charles Napier|Michael Treanor,TriStar Pictures,United States of America,underdog|martial arts|hero|sibling relationship|crime fighter|rivalry|corporate crime|environmentalism|escapade|save the day|young heroes|heroic mission|righting the wronged|buddies|master warrior
4751,"Hunter, The (1980)",Action|Thriller,5922.0,,,93.0,1980-08-01,en,Buzz Kulik,Steve McQueen|Eli Wallach|Kathryn Harrold,Paramount Pictures|Rastar Productions,United States of America,"bounty hunter|based on novel or book|stalker|ex-cop|stalking|gunfight|los angeles, california|agent|action hero|manhunt"
4752,Maniac (1980),Horror,27346.0,350000.0,10000000.0,88.0,1980-11-14,en,William Lustig,Joe Spinell|Caroline Munro|Abigail Clayton,Magnum Motion Pictures Inc.|MPO Videotronics,United States of America,mannequin|sadism|shotgun|murder of prostitute|gore|grindhouse|murder|park|scalping|model|rage|killer
4753,Vamp (1986),Comedy|Horror,34223.0,3300000.0,4941117.0,93.0,1986-07-18,en,Richard Wenk,Grace Jones|Chris Makepeace|Sandy Baron,Planet Productions|Balcor Film Investors,United States of America,chase|vampire|strip club|murder|fraternity|vixen
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,16307.0,810000.0,885371.0,93.0,1973-12-06,en,Robin Hardy,Edward Woodward|Christopher Lee|Britt Ekland,British Lion Films,United Kingdom,virgin|island|based on novel or book|sacrifice|scotland|ritual|cemetery|investigation|cult|human sacrifice|rural area|disappearance|paganism|policeman|bonfire|psychotronic|voyeurism|may day|folk horror|isolated island|song|sea plane|harvest festival|horror musical
4755,Wish Upon a Star (1996),Comedy,27681.0,,,89.0,1996-11-12,en,Blair Treu,Katherine Heigl|Danielle Harris|Donnie Jeffcoat,Leucadia Film Corporation|CINAR,United States of America|Canada,high school|sibling relationship|comet|body-swap|teen comedy|boyfriend|parents|school dance
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,11370.0,40000000.0,27053815.0,104.0,2001-09-07,en,Peter Hyams,Justin Chambers|Catherine Deneuve|Mena Suvari,Crystal Sky Worldwide|MDP Worldwide|ApolloMedia|Signature Entertainment|D'Artagnan Productions Limited|Q&Q Medien GmbH|The Carousel Picture Company|Film Fund Luxembourg|Miramax|Universal Pictures,Germany|Luxembourg|United Kingdom|United States of America,based on novel or book|kingdom|loss of loved one|queen|power takeover|remake|royalty|conspiracy|historical fiction|musketeer|adventurer|murder hunt|action hero|good versus evil
4757,Rock Star (2001),Comedy|Drama|Musical,12508.0,57000000.0,19334145.0,105.0,2001-09-04,en,Stephen Herek,Mark Wahlberg|Jennifer Aniston|Dominic West,Metal Productions Inc.|Bel Air Entertainment|Maysville Pictures|Robert Lawrence Productions|Warner Bros. Pictures,United States of America,rock star|success|heavy metal|relationship problems
4758,Soul Survivors (a.k.a. The Killer Cut) (2001),Horror|Thriller,14033.0,17000000.0,4299141.0,84.0,2001-09-06,en,Stephen Carpenter,Melissa Sagemiller|Wes Bentley|Casey Affleck,Lost Soul Productions|Original Film,United States of America,hallucination|car crash|death|sole survivor
4759,Two Can Play That Game (2001),Comedy|Drama,25462.0,13000000.0,22391450.0,90.0,2001-09-07,en,Mark Brown,Vivica A. Fox|Morris Chestnut|Anthony Anderson,Screen Gems|C4 Pictures,United States of America,jealousy|breaking the fourth wall|nemesis|dating|break-up|boyfriend girlfriend relationship|backfire|game playing|power play|archrival
4760,Bounce: Behind the Velvet Rope (2000),Documentary,223346.0,,,71.0,,en,Steven Cantor,Black Prince|Omar Cook|Lenny McLean,Stick Figure Productions,United States of America,bouncer
4761,Diamond Men (2001),Drama,34714.0,,,100.0,,en,Dan Cohen,Robert Forster|Donnie Wahlberg|Bess Armstrong,,United States of America,
4762,Djomeh (2000),Drama,47161.0,,,94.0,2000-05-21,fa,Hassan Yektapanah,Rashid Akbari|Mahmoud Behraznia|Valiollah Beta,Lumen Films|Behnegar,Iran|France,afghanistan|discrimination
4763,"Iron Ladies, The (Satree lek) (2000)",Comedy,106230.0,,,104.0,2000-03-04,th,Yongyoot Thongkongtoon,Jesdaporn Pholdee|Sahaphap Veerakamin|Tankhun Jitissara,Tai Entertainment,Thailand,transvestite|thailand|volleyball|based on true story|lgbt|gay theme
4764,Kill Me Later (2001),Romance|Thriller,35176.0,,,89.0,2001-09-14,en,Dana Lustig,Selma Blair|Max Beesley|O'Neal Compton,Curb Entertainment|Amazon Film Productions,United States of America,banker|suicide|investigation|woman director|depressed woman
4765,L.I.E. (2001),Drama,18734.0,700000.0,1667192.0,97.0,2001-09-07,en,Michael Cuesta,Paul Dano|Bruce Altman|Brian Cox,Alter Ego Entertainment|Belladonna Productions,United States of America,"coming of age|long island, new york|paedophilia|male prostitution|juvenile delinquent|death of mother"
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,44321.0,,,101.0,2000-09-20,es,Barbet Schroeder,Germán Jaramillo|Anderson Ballesteros|Juan David Restrepo,Les Films du Losange|Le Studio Canal+|Vértigo Films|Tucán Producciones Cinematográficas|Tornasol Media,Colombia|France|Spain,lgbt|gay theme
4767,Abbott and Costello Meet the Mummy (1955),Comedy|Horror,26661.0,,,79.0,1955-04-16,en,Charles Lamont,Bud Abbott|Lou Costello|Marie Windsor,Universal Pictures,United States of America,egypt|medallion|temple|mummy|snake charmer|slapstick comedy|curse|dead body|black and white|secret passageway|archeology|wanted for murder|hieroglyphics
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller,5998.0,,,271.0,1922-04-27,de,Fritz Lang,Rudolf Klein-Rogge|Aud Egede-Nissen|Gertrude Welcker,Uco-Film GmbH,Germany,mask|magic|identity|dollar|inflation|counterfeit|criminal|psychiatrist|disguise|silent film|movie serial|stock exchange|german expressionism
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,58062.0,,,122.0,2000-09-15,en,Mark Jonathan Harris,Judi Dench,Sabine Films|Skywalker|United States Holocaust Memorial Museum,United Kingdom|United States of America,england|refugee|holocaust (shoah)|kindertransport|nsdap (nazi party)|children in wartime
4770,"Glass House, The (2001)",Thriller,2176.0,30000000.0,23619609.0,107.0,2001-09-14,en,Daniel Sackheim,Leelee Sobieski|Diane Lane|Stellan Skarsgård,Original Film|Columbia Pictures,United States of America,california|sibling relationship|loss of loved one|psychological thriller|orphan|car accident|y2k aesthetics
4771,Hardball (2001),Drama,20857.0,32000000.0,40222729.0,106.0,2001-09-14,en,Brian Robbins,Keanu Reeves|Diane Lane|Michael B. Jordan,Paramount Pictures|Munich Film Partners & Company (MFP) GHS Productions|GHS Productions KG|Nides/McCormick Productions,Germany|United States of America,
4772,Dinner Rush (2000),Drama,22617.0,2000000.0,1075504.0,99.0,2000-09-01,en,Bob Giraldi,Danny Aiello|Polly Draper|Alex Corrado,Access Motion Picture Group|Giraldi-Suarez-DiGiaimo Productions,United States of America,new york city|gambling|restaurant|chef
4773,Haiku Tunnel (2001),Comedy,75386.0,,251058.0,88.0,2001-09-07,en,Jacob Kornbluth|Josh Kornbluth,Josh Kornbluth|Keith Warren|Sarah Overman,,,word processing
4774,Big Trouble (2002),Comedy|Crime,2185.0,40000000.0,8493890.0,85.0,2002-04-05,en,Barry Sonnenfeld,Tim Allen|Rene Russo|Ben Foster,Touchstone Pictures|The Jacobson Company|Sonnenfeld/Josephson Worldwide Entertainment,United States of America,taunting|gadfly|dubious|frustrated
4775,Glitter (2001),Drama|Musical|Romance,10696.0,22000000.0,5271666.0,104.0,2001-09-21,en,Vondie Curtis-Hall,Mariah Carey|Max Beesley|Da Brat,Glitter Productions|Maroon Entertainment|Laurence Mark Productions|Columbia Pictures|20th Century Fox,United States of America,talent|career woman|talent show|movie star
4776,Training Day (2001),Crime|Drama|Thriller,2034.0,45000000.0,104900000.0,122.0,2001-10-05,en,Antoine Fuqua,Denzel Washington|Ethan Hawke|Scott Glenn,WV Films II|Village Roadshow Pictures|NPV Entertainment|Warner Bros. Pictures|Outlaw Productions,United States of America,"drug dealer|california|police brutality|poker|bratva (russian mafia)|war on drugs|drug trafficking|police corruption|los angeles, california|gang member|rookie cop|narcotics cop|mexican american|cholo|neo-noir|admiring|audacious"
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,21538.0,,,91.0,2001-01-20,en,Cory McAbee,Joshua Taylor|Greg Russell Cook|Rocco Sisto,BNS Productions|Commodore Films,United States of America,breast|space western|astronaut
4778,Children Underground (2001),Documentary,51722.0,,,104.0,2001-09-19,ro,Edet Belzberg,Cristina Ionescu|Mihai Alexandre Tudose|Violeta 'Macarena' Rosu,,Romania|United States of America,"bucharest, romania|subway station|woman director|homeless teenager|homeless child"
4779,Go Tigers! (2001),Documentary,101860.0,,,103.0,2001-01-20,en,Kenneth A. Carlson,,,,
4780,Liam (2000),Drama,48834.0,,,90.0,,en,Stephen Frears,Ian Hart|Claire Hackett|Anthony Borrows,BBC|Liam Films|Road Movies,France|Germany|Italy|United Kingdom,new year's eve|fascism|loss of job|depression era|stuttering|catholicism|confession booth|molotov cocktail
4781,Megiddo: The Omega Code 2 (2001),Action|Adventure|Fantasy|Sci-Fi|Thriller,30379.0,22000000.0,6047691.0,104.0,2001-09-07,en,Brian Trenchard-Smith,Michael York|Michael Biehn|Diane Venora,Infinity Omnimedia|TBN Films|Gener8Xion Entertainment,United States of America,dystopia
4782,Sidewalks of New York (2001),Comedy|Romance,31016.0,1000000.0,2402459.0,107.0,2001-11-23,en,Edward Burns,Edward Burns|Heather Graham|Rosario Dawson,Artists Production Group|Marlboro Road Gang Productions,United States of America,
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,32567.0,,2452566.0,97.0,2000-09-02,en,George Butler,Liam Neeson|David Cale|Brian d'Arcy James,Discovery Channel Pictures,United States of America|United Kingdom|Germany|Sweden,expedition|rescue mission|based on true story|antarctica|rescue team|endurance|old photograph|caught|rescue operation|oceans rescue|polar expedition|documentary film|antarctic exploration|ice floe
4784,"French Lieutenant's Woman, The (1981)",Drama,12537.0,,2689068.0,124.0,1981-08-28,en,Karel Reisz,Meryl Streep|Jeremy Irons|Hilton McRae,Juniper Films,United Kingdom,adultery|based on novel or book|lieutenant|love|tragedy|dorset
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,9028.0,,53074.0,106.0,1969-01-27,it,Sergio Corbucci,Jean-Louis Trintignant|Klaus Kinski|Frank Wolff,Les Films Corona|Adelphia Compagnia Cinematografica,Italy|France,dying and death|gunslinger|sheriff|bounty hunter|saloon|desolateness|winter|utah|repayment|sadistic|anti hero|hunger|greed|self-defense|mountain village|rocky mountains|provocation|childhood trauma|coldness|gun battle|massacre|facial scar|spaghetti western|gang of outlaws|slit throat|revisionist western|grieving widow|anti-capitalist
4786,"Legend of Hell House, The (1973)",Horror|Thriller,16180.0,,,95.0,1973-06-15,en,John Hough,Pamela Franklin|Roddy McDowall|Clive Revill,Academy Pictures|20th Century Fox,United Kingdom,isolation|afterlife|medium|haunted house|haunting|physicist|psychic|paranormal investigation
4787,Little Man Tate (1991),Drama,11521.0,10000000.0,25010896.0,99.0,1991-09-06,en,Jodie Foster,Jodie Foster|Dianne Wiest|Adam Hann-Byrd,Orion Pictures,United States of America,jealousy|waitress|single parent|intelligence|intellectually gifted|intelligence test|iq|single|scientist|single father|woman director
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,21028.0,900000.0,2500000.0,142.0,,ru,Vladimir Menshov,Vera Alentova|Aleksey Batalov|Irina Muravyova,Mosfilm,Soviet Union,"young love|moscow, russia"
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,27327.0,1300000.0,250000.0,92.0,1974-10-31,en,Brian De Palma,William Finley|Paul Williams|Jessica Harper,Harbor Productions|Pressman-Williams,United States of America,mask|new york city|rock 'n' roll|suicide attempt|greed|haunted house|phantom|palace|musical|satire|revenge|soul selling|rock music|pianist|false accusations|masked man|glam rock|car explosion|rock opera|rock musical|sing sing|music production|songwriting|record company|faustian pact|phantom of the opera|music industry|abuse of power|music producer|moral corruption|deal with the devil|printing press|horror musical
4790,"Return of a Man Called Horse, The (1976)",Western,35200.0,,,129.0,1976-06-28,en,Irvin Kershner,Richard Harris|Gale Sondergaard|Geoffrey Lewis,United Artists|Sandy Howard Productions,United States of America,based on novel or book|indian territory|native american|revenge|conflict|wild west|tribal warfare|sioux tribe|rite of passage|tribal lands
4791,Valdez Is Coming (1971),Western,21242.0,,,91.0,1971-04-09,en,Edwin Sherin,Burt Lancaster|Susan Clark|Frank Silvera,Norlan Productions|Ira Steiner Productions,United States of America,one man army|posse|mexican american|small town sheriff|weapons trafficking|manhunt|abused woman
4792,13 Ghosts (1960),Horror,29756.0,,,85.0,1960-05-16,en,William Castle,Charles Herbert|Jo Morrow|Martin Milner,William Castle Productions|Columbia Pictures,United States of America,mask|lion|museum|haunted house|revenge|ouija board|inheritance|mansion|black and white|ghost|séance|lion tamer|gimmick
