movieId,title,tmdb_id,genres,runtime,release_date,original_language,cast_frequency,director_frequency,avg_rating,num_ratings
192223,The Apparition (2018),482712.0,Drama,139.0,2018-02-14,fr,36,4,2.85,10
192239,Ernesto (2017),448755.0,Drama,124.0,2017-10-06,ja,18,3,4.0,1
192249,3 Beauties (2015),296346.0,Comedy|Drama,97.0,2015-01-23,es,0,0,3.25,2
192261,Don't Laugh at My Romance (2008),81558.0,Comedy|Drama,137.0,2008-01-19,ja,15,1,3.8333,3
192269,Alien Beach Party Massacre (1996),77155.0,(no genres listed),92.0,1996-07-03,en,0,0,3.5,1
192289,Saving My Hubby (2002),88016.0,Comedy|Drama,91.0,2002-10-18,ko,5,0,2.7,5
192293,Gabriel Iglesias: Aloha Fluffy (2013),185440.0,Comedy,94.0,2013-04-13,en,2,10,3.0952,21
192295,Seeds of Death: Unveiling the Lies of GMOs (2012),215258.0,Documentary,95.0,2012-12-09,en,1,1,0.5,1
192301,Night Shift (2018),498914.0,Comedy,96.0,2018-06-21,ru,15,10,2.8889,9
192333,Maradona (2018),466961.0,Action|Comedy|Thriller,148.0,2018-07-27,ml,6,0,3.5,1
192359,Demetri Martin: The Overthinker (2018),538523.0,Comedy,56.0,2018-08-10,en,7,21,3.4872,39
192369,Odds Are (2018),514952.0,Thriller,102.0,2018-03-03,en,10,16,1.5,3
192401,The Westing Game (1997),268716.0,Children|Horror|Mystery,95.0,1997-09-14,en,22,3,2.5,3
192429,Nails (2017),408185.0,Horror,85.0,2017-06-16,en,4,0,2.65,10
192473,Sorry If I Call You Love (2014),261470.0,Drama|Romance,105.0,2014-06-20,es,6,0,3.9,5
192497,Swimming with Men (2018),506025.0,Comedy,94.0,2018-07-06,en,23,10,3.3889,36
192545,Pity (2018),489990.0,Drama,97.0,2018-09-12,el,3,1,3.2647,34
192583,Night Watcher (2008),56642.0,Horror|Mystery|Thriller,93.0,2008-10-31,en,0,0,1.5,2
192597,36 Saints (2013),216412.0,Thriller,83.0,2013-09-06,en,3,0,2.0,2
192675,Benched (2018),529694.0,(no genres listed),110.0,2018-08-17,en,20,0,4.1667,3
192677,The Last Scout (2017),425827.0,Sci-Fi,107.0,2017-07-17,en,7,0,2.3636,11
192683,Verbatim (2014),274474.0,Comedy|Documentary,7.0,2014-01-17,en,1,0,4.5,3
192697,Destination Wedding (2018),489929.0,Comedy|Drama|Romance,90.0,2018-08-02,en,82,1,3.137,230
192723,A Free Bird (2014),299923.0,(no genres listed),95.0,2014-01-01,en,2,1,5.0,1
192745,The Gnomist (2015),381436.0,Children|Documentary,17.0,2015-04-24,en,7,0,3.8333,3
192787,What Keeps You Alive (2018),503752.0,Thriller,99.0,2018-08-24,en,9,3,2.8258,66
192825,Who We Are Now (2018),466410.0,Drama,101.0,2018-05-25,en,39,1,3.2222,9
192839,The Boys Next Door (1996),54240.0,Comedy|Drama,98.0,1996-02-04,en,11,8,3.75,2
192863,Made in China (2014),314636.0,Drama,100.0,2014-10-25,ko,2,0,3.25,2
192943,Beuys (2017),436336.0,Documentary,107.0,2017-05-18,de,1,2,3.375,4
192981,Penguin Highway (2018),508422.0,Adventure|Animation|Children|Comedy|Fantasy,118.0,2018-08-17,ja,28,4,3.4091,44
192985,Roof Culture Asia (2017),443086.0,Documentary,113.0,2017-09-04,en,0,1,4.5,2
193007,David Blaine: Beyond Magic (2016),426222.0,Documentary,42.0,2016-11-16,en,32,2,3.6667,9
193025,Hyperlight (2018),516570.0,Sci-Fi,18.0,2018-04-03,en,10,0,3.0556,9
193049,All You Can Eat Buddha (2017),473336.0,Comedy|Drama|Fantasy,88.0,2017-09-24,fr,7,0,3.6429,7
193137,Reprisal (2018),531593.0,Action|Crime|Thriller,89.0,2018-08-31,en,90,3,2.569,29
193143,Agony (2016),384086.0,Drama|Thriller,93.0,2016-07-29,de,1,0,3.125,4
193155,Let the Game Begin (2010),37160.0,Comedy|Romance,111.0,2010-05-05,en,12,0,3.0,1
193177,Djon África (2018),497557.0,Crime|Drama,98.0,2018-10-11,pt,0,0,3.25,4
193261,The Most Assassinated Woman in the World (2018),478100.0,Mystery|Thriller,102.0,2018-07-09,fr,13,1,3.0,7
193263,Her Worst Nightmare (2018),544876.0,Thriller,88.0,2018-08-26,en,1,3,2.0,2
193305,Cirque Du Soleil: Kooza (2008),28348.0,Documentary,95.0,2008-01-01,en,0,0,3.0,1
193313,Fragments: Surviving Pieces of Lost Films (2011),313757.0,Documentary,110.0,2011-04-03,en,2,1,3.5,1
193323,Puppet Master: The Littlest Reich (2018),396321.0,Horror,90.0,2018-08-17,en,38,3,2.34,25
193367,Cheerleader Autopsy (2003),53891.0,Comedy|Horror,75.0,2003-11-25,en,0,0,3.0,1
193373,Derren Brown: Miracle (2016),420697.0,Documentary,73.0,2016-10-10,en,6,2,3.3333,12
193417,The Laws of Thermodynamics (2018),437029.0,Comedy|Romance,100.0,2018-04-20,es,2,4,3.2333,15
193421,Gurov & Anna (2014),297004.0,Drama|Romance,106.0,2014-10-10,en,3,1,3.5,1
193439,On My Skin (2018),538362.0,Drama,100.0,2018-09-12,it,12,0,3.7286,35
193447,The Angel (2018),468362.0,Action|Drama|Thriller|War,114.0,2018-05-15,en,13,3,3.3056,36
193465,Boarding School (2018),531145.0,(no genres listed),111.0,2018-08-30,en,3,7,3.5333,15
193479,Mercury 13 (2018),511791.0,Documentary,79.0,2018-04-08,en,0,3,3.1667,9
193485,Just a Little Chemistry (2015),277387.0,Comedy|Romance,111.0,2015-07-24,es,8,1,2.9167,6
193497,So auf Erden (2017),433280.0,Drama,88.0,2017-06-26,de,7,0,2.375,4
193503,Redwoods (2009),26731.0,Children|Drama|Romance,82.0,2009-12-01,en,4,3,2.0,5
193579,Jon Stewart Has Left the Building (2015),360617.0,Documentary,47.0,2015-08-07,en,7,1,3.5,1
193617,Nelly & Simon:  Mission Yeti (2018),490694.0,Adventure|Animation|Children,84.0,2018-02-22,fr,4,1,2.5,1
193667,Convict Cowboy (1995),202869.0,Action|Drama|Western,94.0,1995-07-15,en,16,2,3.1667,3
193677,Shéhérazade (2018),518671.0,Drama,106.0,2018-09-05,fr,0,0,3.8929,14
193679,Someone (2016),409547.0,Drama,97.0,2016-10-15,ja,25,1,3.0,3
193705,Crystal Swan (2018),527248.0,Comedy,94.0,2018-08-29,ru,1,0,3.7083,24
193735,Rattrapage (2017),432622.0,Comedy,85.0,2017-08-09,fr,7,1,5.0,1
193751,The Riot Act (2018),541342.0,Thriller,101.0,2018-09-14,en,10,0,2.0,2
193755,Blood Feast (2016),353058.0,Horror,96.0,2016-08-27,en,9,1,2.5,3
193805,95 (2017),458536.0,Comedy|Drama,106.0,2017-12-25,fi,16,12,2.9688,16
193811,Burning Shadow (2018),467240.0,Thriller,87.0,2018-08-07,en,6,0,2.0,2
193821,Nappily Ever After (2018),519035.0,Comedy|Romance,100.0,2018-09-21,en,29,1,3.2727,44
193843,Raazi (2018),491629.0,Action|Drama|Thriller,138.0,2018-05-10,hi,15,2,3.7264,53
193849,Rafinha Bastos: Ultimatum (2018),549443.0,(no genres listed),62.0,2018-09-21,pt,1,1,2.8571,7
193872,Room Laundering (2018),532677.0,Drama,108.0,2018-07-07,ja,18,0,4.5,1
193910,The King of the Hill (2008),14657.0,Action|Thriller,90.0,2008-07-16,es,11,0,2.7778,9
193958,Creed II (2018),480530.0,Drama,130.0,2018-11-21,en,63,1,3.3919,777
193990,Night Howl (2017),522703.0,Horror,75.0,2017-12-12,en,0,0,1.0,2
193998,Love Clinic (2015),340819.0,Comedy|Drama,101.0,2015-05-07,ko,5,0,3.75,4
194002,Yesterday (2018),450050.0,Drama,119.0,2018-09-06,fr,15,0,0.5,1
194074,The Hate U Give (2018),470044.0,Crime|Drama,133.0,2018-10-19,en,17,6,3.6452,341
194080,Drawing Flies (1996),24063.0,Comedy|Drama|Thriller,76.0,1996-06-12,en,3,0,2.5,1
194104,Student Athlete (2018),551547.0,Documentary,92.0,2018-10-02,en,1,5,2.7,5
194132,Postcards from London (2018),478427.0,Comedy|Drama|Romance,90.0,2018-11-09,en,3,0,2.8438,16
194144,Mademoiselle de Joncquières (2018),515911.0,Drama|Romance,110.0,2018-09-12,fr,39,7,3.3529,17
194238,Malevolent (2018),481375.0,Horror,89.0,2018-12-13,en,8,2,2.4841,63
194246,Foreman (2017),497965.0,Documentary,84.0,2017-09-13,en,25,2,3.5,2
194270,Bloodrunners (2017),327315.0,Crime|Horror,100.0,2017-03-03,en,24,2,3.5,2
194348,Can You Ever Forgive Me? (2018),401847.0,Comedy|Crime|Drama,106.0,2018-10-19,en,33,1,3.5063,634
194354,Nickel and Dime (2003),67380.0,Comedy|Drama,100.0,2003-06-25,fr,18,0,3.25,2
194478,TED: The Future We Will Create (2007),45669.0,Documentary,74.0,2007-01-01,en,8,0,2.6667,6
194482,Loreena McKennitt: Nights from the Alhambra (2007),20897.0,(no genres listed),100.0,2007-08-01,en,0,0,4.5,2
194494,Girls Always Happy (2018),500842.0,Drama,117.0,2018-06-08,zh,2,0,3.25,2
194512,Petra (2018),449020.0,Drama,107.0,2018-10-19,es,31,2,2.0,6
194516,The Heiresses (2018),499152.0,Drama,95.0,2018-03-15,es,0,0,3.0,20
194562,No Harm in Dreaming (2005),143022.0,(no genres listed),90.0,2005-08-18,ru,3,1,4.5,1
194568,"Traces, empreintes de femmes (2003)",458224.0,Documentary,52.0,2003-03-18,fr,8,0,4.0,1
194570,Haunted (2017),479490.0,Crime|Drama|Horror,81.0,2017-11-24,no,1,0,2.125,4
194572,Fort Ross: In Search of Adventure (2014),312157.0,Adventure|Fantasy,100.0,2014-06-12,ru,6,0,0.5,1
194614,The Ten Steps (2004),228434.0,Horror|Thriller,10.0,2004-10-23,en,0,0,2.7,5
194624,Rush: Snakes & Arrows Live (2008),18463.0,(no genres listed),221.0,2008-11-28,en,3,0,4.0,2
194638,The Kindergarten Teacher (2018),489927.0,Drama,96.0,2018-09-23,en,37,1,3.3405,163
194668,Johnson County War (2002),90474.0,(no genres listed),240.0,2002-08-24,en,98,0,3.0,2
194736,Halley (2012),153853.0,Drama|Horror,84.0,2012-11-01,es,0,0,2.6667,3
194738,Galveston (2018),283601.0,Drama|Thriller,91.0,2018-10-10,en,81,4,3.0366,82
194801,My Dinner With Hervé (2018),463158.0,Drama,106.0,2018-10-20,en,26,3,3.1667,33
194863,The Mouth of the Wolf (2009),53925.0,(no genres listed),78.0,2009-11-15,it,0,0,3.7,5
194881,Meant to Be (2012),182534.0,Drama,88.0,2012-12-27,en,12,0,4.0,1
194885,Big Gold Dream: Scottish Post-Punk and Infiltrating the Mainstream (2015),345068.0,Documentary,94.0,2015-06-19,en,0,0,3.0,3
194923,The Weather Station (2010),63268.0,Mystery|Thriller,80.0,2010-04-15,ru,9,0,4.0,1
194997,The Last Witness (2018),519956.0,Thriller,97.0,2018-05-11,en,28,0,3.125,4
195017,Homestay (2018),549432.0,Fantasy|Thriller,136.0,2018-10-25,th,0,2,3.1875,8
195055,At the Sinatra Club (2010),67189.0,Action|Crime|Drama|Thriller,85.0,2010-09-01,en,14,2,2.0,2
195087,Ana e Vitória (2018),531122.0,Comedy|Romance,115.0,2018-08-02,pt,0,3,4.1667,3
195109,The iMom (2014),386585.0,Drama|Sci-Fi,14.0,2014-06-14,en,5,0,3.7,5
195149,Ronnie Coleman: The King (2018),532944.0,Documentary,93.0,2018-06-22,en,0,5,3.5385,13
195163,Bumblebee (2018),424783.0,Action|Adventure|Sci-Fi,114.0,2018-11-22,en,30,1,3.2363,1223
195171,Making Fun: The Story of Funko (2018),494632.0,Documentary,99.0,2018-01-22,en,6,0,2.1154,13
195193,The Limousine (2014),222930.0,Comedy,92.0,2014-01-30,el,5,3,2.0,2
195199,Singular (2014),301248.0,Sci-Fi,11.0,2014-11-03,en,1,2,2.5,2
195201,Sad Hill Unearthed (2018),508466.0,Documentary,83.0,2018-10-19,es,0,0,3.6667,9
195221,Fugitive at 17 (2012),192465.0,Crime|Mystery|Thriller,84.0,2012-06-30,en,21,3,2.0,1
195263,God Knows Where I Am (2016),392955.0,Documentary|Drama|Mystery,97.0,2016-04-07,en,6,0,3.5769,13
195289,Last Child (2018),499646.0,Drama,123.0,2018-08-30,ko,4,0,4.25,2
195291,"Happy New Year, Colin Burstead (2018)",497863.0,Comedy|Drama,95.0,2018-10-11,en,9,5,3.25,12
195313,Conspiracy Theory (2016),454963.0,Horror|Sci-Fi|Thriller,79.0,2016-01-29,en,1,1,2.625,4
195347,Ghatel-e Ahli (2017),530618.0,Drama|Thriller,106.0,2017-06-17,fa,9,1,1.6667,3
195367,Cursed Seat (2018),545449.0,Horror,95.0,2018-11-01,ru,6,0,2.5,3
195391,Kusama - Infinity (2018),490794.0,Documentary,80.0,2018-09-07,en,0,0,3.5556,18
195415,The Ranger (2018),503751.0,Horror,80.0,2018-09-07,en,1,0,2.8077,13
195435,Serengeti Rules (2018),520450.0,Documentary,84.0,2018-04-21,en,0,0,3.875,4
195489,Sadie (2018),502124.0,Drama,97.0,2018-10-12,en,24,3,3.5,2
195503,Occult (2009),118315.0,(no genres listed),110.0,2009-03-21,ja,0,3,3.3235,17
195577,20 30 40 (2004),76275.0,Drama|Romance,113.0,2004-03-05,cn,11,0,3.5,2
195623,Ta'ang (2016),383098.0,Documentary,148.0,2016-03-02,my,0,2,1.75,2
195625,Deadly Betrayal (2003),239233.0,Drama|Romance|Thriller,92.0,2003-11-25,en,8,1,3.0,3
195629,Corporal vs. Napoleon (2012),90804.0,Comedy,95.0,2012-01-25,ru,13,5,2.3333,3
195649,Quién te cantará (2018),438373.0,Drama|Mystery,125.0,2018-10-24,es,12,2,3.8529,17
195665,Island Zero (2018),457685.0,Horror,100.0,2018-05-15,en,5,0,2.9,5
195739,Speed Kills (2018),466411.0,Crime|Drama|Thriller,102.0,2018-11-16,en,63,0,1.913,23
195751,The Sun at Midnight (2016),422027.0,Adventure|Drama,93.0,2016-10-23,en,1,0,3.1,5
195849,Dumplin' (2018),472734.0,Comedy|Drama,110.0,2018-12-20,en,35,5,3.3462,234
195915,In Search of Greatness (2018),546565.0,(no genres listed),80.0,2018-11-02,en,6,0,3.625,4
195959,Life Tracker (2013),228417.0,Sci-Fi,108.0,2013-03-09,en,3,0,3.0,4
195969,[Cargo] (2018),548162.0,Crime|Horror|Thriller,80.0,2018-11-13,en,6,0,2.375,8
195975,I Signed the Petition (2018),519558.0,Documentary,10.0,2018-04-27,en,7,1,4.5,1
196009,Sparkle (2007),43044.0,Comedy|Romance,100.0,2007-08-17,en,27,0,2.7,5
196051,Sugar Sweet (2001),218680.0,Comedy,67.0,2001-09-21,ja,0,0,3.5,1
196059,Out of Control (2009),323390.0,Crime|Mystery|Thriller,90.0,2009-03-11,en,3,7,3.5,2
196087,Burn the Stage: The Movie (2018),553512.0,Documentary,85.0,2018-11-15,ko,0,0,4.0,7
196115,Prosecuting Evil: The Extraordinary World of Ben Ferencz (2018),539784.0,Documentary,83.0,2018-09-07,en,2,3,3.6,5
196117,Clara (2018),466532.0,Sci-Fi,106.0,2018-11-30,en,9,1,3.4909,55
196119,Tristan (2003),65957.0,Thriller,100.0,2003-04-30,fr,11,4,4.0,1
196125,The Shelter (2015),347851.0,Drama|Horror|Thriller,76.0,2015-08-28,en,28,0,3.5,2
196131,Jake Squared (2014),222136.0,Comedy|Drama,100.0,2014-08-15,en,86,2,5.0,1
196143,Key (2011),140052.0,(no genres listed),87.0,2011-01-01,en,0,0,2.6667,3
196199,Wolfhound of the Grey Dog Clan (2006),13334.0,Fantasy,136.0,2006-12-28,ru,7,2,2.5833,12
196257,You Might Be the Killer (2018),548064.0,Comedy|Horror,92.0,2018-12-04,en,16,2,3.0625,32
196261,Why Wouldn't We Send... a Messenger? (1998),464970.0,Adventure|Comedy|Drama,99.0,1998-07-06,ru,15,0,2.6667,3
196283,Ice (2016),380800.0,Drama|Fantasy|Romance,105.0,2016-03-03,pt,4,0,3.25,2
196287,The Face You Deserve (2005),130184.0,Comedy|Fantasy,108.0,2005-03-23,pt,0,0,3.2143,7
196301,Vares - The Sheriff (2015),315061.0,Crime,91.0,2015-01-07,fi,16,0,2.2,5
196339,Sabrina (2018),503902.0,Horror,98.0,2018-07-12,id,3,3,2.0625,8
196341,Second Act (2018),503616.0,Comedy|Romance,103.0,2018-11-22,en,34,9,2.9745,98
196347,The Sacred Science (2011),197302.0,Adventure|Documentary|Drama,77.0,2011-05-26,en,7,0,3.0,2
196385,Propaganda (1999),53934.0,Comedy|Drama|Romance,120.0,1999-03-05,tr,29,1,3.0,12
196421,The Bouncer (2018),525554.0,Action|Drama,84.0,2018-08-22,fr,45,2,3.2286,35
196433,Luciferina (2018),514501.0,Horror|Mystery,115.0,2018-03-15,es,3,1,2.375,4
196441,The Broken Key (2017),477278.0,Sci-Fi|Thriller,125.0,2017-11-16,en,145,0,1.1667,3
196469,"Ужас, который всегда с тобой (2007)",462399.0,(no genres listed),84.0,2007-07-04,ru,3,0,2.75,2
196477,The Interview (1997),254975.0,(no genres listed),58.0,1997-02-18,de,9,6,3.1667,3
196485,12 Citizens (2014),299117.0,Crime|Drama,108.0,2014-10-19,zh,0,0,3.75,2
196505,Charlie and Hannah's Grand Night Out (2017),481808.0,Comedy,75.0,2017-10-20,nl,4,0,2.5,3
196615,Absentees (1996),326338.0,Drama,115.0,1996-12-06,el,1,0,3.8333,3
196651,Women Who Passed My Way (2018),481149.0,Comedy,85.0,2018-12-13,el,5,4,3.0,2
196653,Street Racer (2008),71831.0,Action|Crime,100.0,2008-03-06,ru,6,2,1.75,8
196679,Shallow Ground (2005),24702.0,Horror,97.0,2005-04-28,en,0,0,2.7083,12
196681,Keep in Touch (2015),345224.0,Comedy|Drama|Romance,105.0,2015-04-16,en,2,0,3.8333,3
196685,Submerged (2000),79949.0,(no genres listed),95.0,2000-10-24,en,13,22,2.0,1
196713,30 Dates (2016),380815.0,Comedy|Romance,89.0,2016-02-11,ru,6,0,2.75,2
196715,Two Balloons (2017),508662.0,Animation,9.0,2017-10-30,xx,7,0,2.6667,3
196741,Visions of Sugarplums (2001),204367.0,Comedy|Drama,78.0,2001-11-29,en,0,0,1.0,2
196743,Hello Mr. Billionaire (2018),538331.0,Comedy,118.0,2018-07-27,zh,5,2,3.375,8
196767,"No Pay, Nudity (2016)",424388.0,Comedy|Drama,92.0,2016-11-04,en,43,0,3.6667,3
196773,Der Vorname (2018),514124.0,Comedy,91.0,2018-10-18,de,19,7,3.3167,30
196777,The Christmas Contract (2018),550655.0,Romance,88.0,2018-11-22,en,6,7,3.7143,7
196809,Strobe Edge (2015),283831.0,Drama|Romance,115.0,2015-03-14,ja,4,5,2.375,4
196819,Curious George 3: Back to the Jungle (2015),338103.0,Animation|Children,81.0,2015-01-26,en,97,2,2.1667,3
196821,High Noon (2000),82384.0,Action|Drama|Western,85.0,2000-08-20,en,22,5,4.5,1
196829,Witness Protection (1999),98431.0,Crime|Drama,105.0,1999-12-11,en,27,9,3.0,5
196837,Joulukuusivarkaat (2009),109859.0,Drama,76.0,2009-12-21,fi,2,0,3.4,5
196847,Alien Predator (2018),548257.0,Action|Sci-Fi,87.0,2018-09-11,en,0,14,2.4118,17
196869,Third Man Out (2005),47619.0,Action|Crime|Drama|Mystery|Thriller,99.0,2005-07-07,en,7,1,1.5833,6
196879,War of the Worlds the True Story (2012),149234.0,Action|Horror|Sci-Fi,97.0,2012-06-14,en,1,1,2.6667,6
196915,Thin (2006),45051.0,Documentary,102.0,2006-10-21,en,7,0,4.1667,9
196917,Ice Blues (2008),73252.0,Crime|Drama|Mystery|Thriller,85.0,2008-10-12,en,16,8,2.3333,3
196919,Pulse 3 (2008),14255.0,Horror|Thriller,91.0,2008-12-23,en,6,3,2.375,4
196929,H.G. Wells' The War of the Worlds (2005),169230.0,Sci-Fi|Thriller,180.0,2005-06-14,en,0,0,3.0,4
196949,Retablo (2018),499394.0,Drama,95.0,2018-12-19,qu,3,0,3.75,10
196961,50 Ways of Saying Fabulous (2005),89608.0,Drama,88.0,2005-09-06,en,0,1,2.25,2
196985,Classical Period (2018),499543.0,Drama,62.0,2018-10-12,en,0,0,3.0,3
196995,The Wayman Tisdale Story (2011),272714.0,(no genres listed),65.0,2011-01-01,en,3,0,4.5,1
197009,Struggle: The Life and Lost Art of Szukalski (2018),565255.0,Documentary,104.0,2018-12-20,en,2,0,3.8878,49
197029,Freak Show (2018),440424.0,Comedy|Drama,91.0,2018-01-12,en,11,1,3.1957,23
197073,Bees Make Honey (2018),476634.0,Comedy|Drama|Mystery|Romance,90.0,2018-01-01,en,12,0,1.8333,3
197079,Killing (2018),531753.0,Action|Drama,80.0,2018-10-08,ja,29,10,3.4643,14
197085,Ladies First (2017),492184.0,Documentary,39.0,2017-07-07,en,0,0,3.0,3
197101,B.C. Butcher (2016),376537.0,(no genres listed),51.0,2016-01-08,en,6,0,2.0,1
197105,Vechera na khutore bliz Dikanki (2001),82306.0,Children,91.0,2001-12-31,ru,0,0,3.125,4
197117,The Bill Murray Stories: Life Lessons Learned from a Mythical Man (2018),502157.0,Documentary,70.0,2018-05-02,en,30,1,3.22,25
197121,Igelak (Frogs) (2016),428638.0,Comedy,98.0,2016-12-02,eu,5,0,2.5,2
197131,Humidity (2016),383123.0,Drama|Mystery,113.0,2016-03-01,sr,3,0,2.75,2
197181,The Council of Birds (2014),290849.0,(no genres listed),81.0,2014-09-03,en,0,0,0.5,1
197187,A Christmas for the Books (2018),565599.0,Romance,90.0,2018-12-11,en,11,5,3.5556,9
197217,The Chosen Ones (2015),336201.0,Drama,105.0,2015-08-02,es,0,0,3.5,8
197225,T-34 (2018),505954.0,Adventure|Drama|War,139.0,2018-12-27,ru,12,2,3.3361,61
197243,Railway Romance (2003),152396.0,Drama|Romance,102.0,2003-12-12,ru,2,0,2.5,1
197251,The Number on Great-Grandpa's Arm (2018),497274.0,Documentary,19.0,2018-01-27,en,0,1,2.75,2
197255,Octav (2017),481119.0,Drama,100.0,2017-10-06,ro,3,0,3.0,2
197271,Threesome (2017),465260.0,Comedy,91.0,2017-12-20,fr,3,1,2.6667,3
197275,5 Star Christmas (2018),563766.0,Comedy,92.0,2018-12-07,it,9,7,1.75,2
197279,Bird Karma (2018),510738.0,(no genres listed),5.0,2018-11-09,en,7,0,2.6944,18
197295,L'amour est une fête (2018),510460.0,Comedy,120.0,2018-09-19,fr,45,1,1.5,2
197299,Detective Downs (2013),221427.0,Comedy|Crime,84.0,2013-10-25,no,0,1,3.0833,6
197301,The Soul Conductor (2018),517285.0,Horror|Thriller,89.0,2018-11-29,ru,17,0,3.875,4
197327,Infinite Football (2018),499558.0,Documentary,70.0,2018-03-09,ro,1,5,4.1,5
197337,Cape of Good Hope (2004),170113.0,Comedy|Drama|Romance,107.0,2004-10-13,en,0,0,3.5,2
197357,Near Death Experience (2014),290158.0,Drama,87.0,2014-09-10,fr,2,8,3.1667,3
197421,Stella's Last Weekend (2018),489327.0,Comedy,102.0,2018-10-12,en,15,0,4.0,2
197427,Stressed (2019),573022.0,Documentary,62.0,2019-01-02,en,0,0,3.3,5
197451,Anna's War (2018),496916.0,Drama,75.0,2018-03-15,ru,0,3,3.0,2
197469,Lift (2016),443270.0,(no genres listed),76.0,2016-09-11,en,3,0,4.5,2
197507,He Knows Your Every Move (2018),563038.0,(no genres listed),86.0,2018-11-16,en,8,2,1.8333,3
197531,Webcast (2018),411267.0,Horror|Thriller,95.0,2018-12-15,en,0,0,1.8,5
197539,Wheely (2018),488397.0,Adventure|Animation|Children|Comedy,90.0,2018-08-16,en,0,1,1.0,3
197549,"My Tomorrow, Your Yesterday (2016)",428099.0,Drama|Romance,111.0,2016-12-17,ja,13,7,3.3214,14
197551,Mail Order Monster (2018),554979.0,Children|Drama|Sci-Fi,89.0,2018-11-06,en,12,0,3.125,4
197561,When Things Happen (2007),167357.0,(no genres listed),96.0,2007-03-30,en,0,0,3.0,2
197565,Fanged Up (2017),464745.0,Comedy|Horror,88.0,2017-10-31,en,1,1,2.5,3
197575,Thugs of Hindostan (2018),472138.0,Action|Adventure,164.0,2018-11-07,hi,93,2,2.4667,15
197589,Once Upon a Time... (2013),412846.0,(no genres listed),18.0,2013-05-08,en,24,0,4.5,1
197595,Pitbull: Last Dog (2018),512768.0,Action|Crime|Drama|Thriller,124.0,2018-03-15,pl,14,7,3.75,4
197603,Belmonte (2018),543786.0,Drama,75.0,2018-11-15,es,0,3,2.1667,3
197607,Blanka (2015),359129.0,Drama,75.0,2015-09-05,ja,0,0,3.5,2
197623,Curmudgeons (2016),391743.0,Comedy,16.0,2016-04-15,en,35,7,4.0,3
197675,Bad Meat (2011),166902.0,Comedy|Horror,92.0,2011-10-28,en,5,0,2.125,4
197681,Petta (2019),534993.0,Action|Drama,172.0,2019-01-10,ta,63,2,2.9091,11
197683,Bigger (2018),481370.0,(no genres listed),107.0,2018-10-13,en,11,6,3.0,3
197685,Jalebi (2018),547865.0,Drama|Romance,112.0,2018-10-12,hi,2,0,2.25,2
197687,All Square (2018),502141.0,Comedy|Drama,100.0,2018-10-12,en,13,3,2.8182,11
197721,Orange Mittai (2015),320906.0,Comedy|Drama,102.0,2015-07-31,ta,5,0,4.0,2
197727,Mater (2017),476273.0,Drama,80.0,2017-09-21,es,0,0,2.75,4
197751,Mixtape (2009),159143.0,Comedy|Drama,2.0,2009-08-28,en,1,0,2.25,2
197913,Scream for Me Sarajevo (2018),474594.0,Documentary|War,95.0,2018-04-13,bs,4,0,3.9444,9
197949,Origins of the 21st Century (2000),215464.0,Documentary,16.0,2000-05-10,fr,0,46,3.5,4
197955,Storm Boy (2019),505953.0,Children|Drama,99.0,2019-01-17,en,31,1,3.4583,24
197977,Unseen Enemy (2017),449691.0,Documentary,97.0,2017-12-08,en,13,1,3.0,2
197985,The Hungry Ghosts (2009),47974.0,Drama,105.0,2009-01-22,en,0,0,3.0,1
198001,Stealing Klimt (2007),368578.0,Documentary,92.0,2007-05-15,en,0,0,3.0,1
198007,Nobody's Business (1996),126999.0,Documentary,60.0,1996-10-08,en,0,1,3.9,5
198017,Hunting & Sons (2010),196845.0,Drama,93.0,2010-02-25,nl,2,0,4.0,1
198075,Unplanned (2019),576071.0,(no genres listed),109.0,2019-03-21,en,1,0,2.6364,33
